Name,Trigger,AttackName,Impact,Puncture,Slash,Cold,Electricity,Heat,Toxin,Blast,Corrosive,Gas,Magnetic,Radiation,Viral,Void,BaseDamage,TotalDamage,CritChance,CritMultiplier,AvgShotDmg,BurstDps,SustainedDps,LifetimeDmg,StatusChance,ForcedProcs,AvgProcCount,AvgProcPerSec,Multishot,FireRate,Disposition,Mastery,Magazine,MaxAmmo,Reload,ShotType,PunchThrough,Accuracy,Introduced,IntroducedDate,Slot,Class,AmmoType,Range,InternalName,Family,FalloffStart,FalloffEnd,FalloffReduction
Lato,Semi-Auto,Normal Attack,7.5,7.5,15,0,0,0,0,0,0,0,0,0,0,0,30,30,0.1,1.8,32.4,216.108,149.59021688971,7290,0.06,nil,0.06,0.4002,1,6.67,1.4,0,15,210,1,Hit-Scan,0,18.2,Vanilla,10/25/2012,Secondary,Pistol,Pistol,300,/Lotus/Weapons/Tenno/Pistol/Pistol,Lato,0,inf,1
Rakta Ballistica,Burst / Charge,Burst Shot,18.75,37.5,18.75,0,0,0,0,0,0,0,0,0,0,0,75,75,0.05,1.5,307.5,512.5,307.5,70725,0.075,nil,0.075,0.85725,1,11.43,1.2,6,20,210,2,Projectile,0,4,Update 15.5,11/27/2014,Secondary,Crossbow,Pistol,0,/Lotus/Weapons/Syndicates/RedVeil/Pistols/RVBallistica,Ballistica,0,inf,1
Rakta Ballistica,Burst / Charge,Charged Shot,15,270,15,0,0,0,0,0,0,0,0,0,0,0,300,300,0.2,1.5,330,330,300,75900,0.1,nil,0.1,0.076905312,1,3.33,1.2,6,20,210,2,Projectile,0,4,Update 15.5,11/27/2014,Secondary,Crossbow,Pistol,0,/Lotus/Weapons/Syndicates/RedVeil/Pistols/RVBallistica,Ballistica,0,inf,1
Magnus,Semi-Auto,Normal Attack,34.2,20.9,20.9,0,0,0,0,0,0,0,0,0,0,0,76,76,0.22,2,92.72,540.5576,267.56965722064,20212.96,0.22,nil,0.22,1.2826,1,5.83,1.53,10,8,210,1.4,Hit-Scan,0,16,Update 11.2,12/4/2013,Secondary,Pistol,Pistol,300,/Lotus/Weapons/Tenno/Pistols/Magnum/Magnum,Magnus,0,inf,1
Nukor,Held,Normal Attack,0,0,0,0,0,0,0,0,0,0,0,22,0,0,22,22,0.03,4,23.98,239.8,199.83333333333,12469.6,0.29,nil,0.29,2.9,1,10,1.45,4,50,210,2,Discharge,0,100,Update 14.5,8/28/2014,Secondary,Pistol,Pistol,25,/Lotus/Weapons/Grineer/Pistols/GrineerMicrowavegun/GrnMicrowavePistol,Nukor,0,inf,1
Akvasto,Semi-Auto,Normal Attack,14.5,14.5,29,0,0,0,0,0,0,0,0,0,0,0,58,58,0.16,1.8,65.424,567.22608,231.99430674847,14524.128,0.12,nil,0.12,1.0404,1,8.67,1.25,8,12,210,2,Hit-Scan,0,11.1,Update 9.7,8/30/2013,Secondary,Dual Pistols,Pistol,300,/Lotus/Weapons/Tenno/Akimbo/DualVastos,Akvasto,0,inf,1
Cyanex,Auto / Burst,Projectile Impact,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0.08,1.4,51.6,240.972,124.59772492244,11403.6,0.32,nil,0.32,1.4944,1,4.67,0.9,8,11,210,2.2,Projectile,0,1.8,Update 25.0,5/22/2019,Secondary,Pistol,Pistol,0,/Lotus/Weapons/Corpus/Pistols/CrpSentAmalgPistol/CrpSentAmalgPistol,Cyanex,0,inf,1
Cyanex,Auto / Burst,Projectile Explosion,0,0,0,0,0,0,0,0,0,41,0,0,0,0,41,41,0.08,1.4,42.312,197.59704,102.1701344364,9350.952,0.32,nil,0.32,1.4944,1,4.67,0.9,8,11,210,2.2,AoE,0,1.8,Update 25.0,5/22/2019,Secondary,Pistol,Pistol,0.7,/Lotus/Weapons/Corpus/Pistols/CrpSentAmalgPistol/CrpSentAmalgPistol,Cyanex,0,0.7,0.2
Cyanex,Burst,Burst Mode,2.9,30.2,38.9,0,0,0,0,0,0,0,0,0,0,0,72,72,0.08,1.4,74.304,746.7552,248.09142857143,16421.184,0.32,nil,0.32,3.216,1,10.05,0.9,8,11,210,2.2,Projectile,0.5,80,Update 25.0,5/22/2019,Secondary,Pistol,Pistol,0,/Lotus/Weapons/Corpus/Pistols/CrpSentAmalgPistol/CrpSentAmalgPistol,Cyanex,0,inf,1
Sepulcrum,Burst,Primary-Fire,9.6,26.9,11.5,0,0,0,0,0,0,0,0,0,0,0,48,48,0.3,2.2,130.56,239.5776,205.97997707298,35251.2,0.14,nil,0.14,0.5138,1,3.67,1,14,90,180,4,Projectile,0,22.2,Update 29.0,8/25/2020,Secondary,Pistol,Pistol,0,/Lotus/Weapons/Thanotech/ThanoPistol/ThanotechPistol,Sepulcrum,0,inf,1
Sepulcrum,Burst,Radial Attack,0,0,0,0,0,46,0,0,0,0,0,0,0,0,46,46,0.3,2.2,125.12,229.5952,197.39747802828,33782.4,0.14,nil,0.14,0.5138,1,3.67,1,14,90,180,4,AoE,0,0,Update 29.0,8/25/2020,Secondary,Pistol,Pistol,1.6,/Lotus/Weapons/Thanotech/ThanoPistol/ThanotechPistol,Sepulcrum,0,1.6,0.2
Sepulcrum,Burst,Lock-On Mode,19.2,53.8,23,0,0,0,0,0,0,0,0,0,0,0,96,96,0.38,3,168.96,168.96,161.77021276596,45619.2,0.26,nil,1.26,1.26,1,1,1,14,90,180,4,Projectile,0,0,Update 29.0,8/25/2020,Secondary,Pistol,Pistol,0,/Lotus/Weapons/Thanotech/ThanoPistol/ThanotechPistol,Sepulcrum,0,inf,1
Sepulcrum,Burst,Lock-On Radial Attack,0,0,0,0,0,480,0,0,0,0,0,0,0,0,480,480,0.38,3,844.8,844.8,808.85106382979,228096,0.26,nil,0.26,0.26,1,1,1,14,90,180,4,AoE,0,0,Update 29.0,8/25/2020,Secondary,Pistol,Pistol,3,/Lotus/Weapons/Thanotech/ThanoPistol/ThanotechPistol,Sepulcrum,0,3,0.2
Seer,Semi-Auto,Normal Attack,33.67,33.67,33.67,0,0,0,0,0,0,0,0,0,0,0,101,101.01,0.05,1.5,103.53525,207.0705,121.80617647059,22570.6845,0.13,nil,0.13,0.26,1,2,1.5,0,8,210,2.8,Projectile,0,16,Update 9.0,7/13/2013,Secondary,Pistol,Pistol,0,/Lotus/Weapons/Grineer/GrineerPistol/GrnScopedPistolPlayer,Seer,0,inf,1
Lato Vandal,Semi-Auto,Normal Attack,6.9,11.5,27.6,0,0,0,0,0,0,0,0,0,0,0,46,46,0.26,2.4,62.744,313.72,235.29,14117.4,0.1,nil,0.1,0.5,1,5,1.35,7,15,210,1,Hit-Scan,0,23,Update 7.0,3/18/2013,Secondary,Pistol,Pistol,300,/Lotus/Weapons/Tenno/Pistol/LatoVandal,Lato,0,inf,1
Regulators Prime,Auto,Normal Attack,25,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,50,50,0.25,3,75,1110,-nan,-nan,0.1,nil,0.1,1.48,1,14.8,-nan,0,0,inf,0,Hit-Scan,0,100,Hotfix 24.2.2,12/18/2018,Secondary,Exalted Weapon,Pistol,50,/Lotus/Powersuits/Cowgirl/PrimeSlingerPistols,nil,0,inf,1
Sancti Castanas,Active,Normal Attack,0,0,0,0,300,0,0,0,0,0,0,0,0,0,300,300,0.24,2,372,1238.76,464.82551594747,7440,0.34,nil,1.34,4.4622,1,3.33,1.35,10,2,18,1,Projectile,0,100,Update 15.5,11/27/2014,Secondary,Thrown,Pistol,3.6,/Lotus/Weapons/Syndicates/NewLoka/Pistols/NLCastanas,Castanas,0,3.6,0.4
Dex Furis,Auto,Normal Attack,2.4,11.2,2.4,0,0,0,0,0,0,0,0,0,0,0,16,16,0.14,2,18.24,364.8,260.57142857143,9120,0.28,nil,0.28,5.6,1,20,1.39,10,100,400,2,Hit-Scan,0,15.4,Update 12.6,3/26/2014,Secondary,Dual Pistols,Pistol,300,/Lotus/Weapons/Tenno/Pistols/DexFuris/DexFuris,Afuris,0,inf,1
Balefire Charger,Charge,Uncharged Shot,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,500,0.05,1.5,512.5,426.9125,-nan,-nan,0.1,nil,0.1,0.0833,1,0.833,-nan,0,0,inf,0,Projectile,0,100,Update 24.4,3/8/2019,Secondary,Exalted Weapon,Shields,0,/Lotus/Powersuits/IronFrame/BlastWeapon,nil,0,inf,1
Balefire Charger,Charge,Uncharged AoE,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,500,0.05,1.5,512.5,426.9125,-nan,-nan,0.1,nil,0.1,0.0833,1,0.833,-nan,0,0,inf,0,AoE,0,100,Update 24.4,3/8/2019,Secondary,Exalted Weapon,Shields,3,/Lotus/Powersuits/IronFrame/BlastWeapon,nil,0,3,0
Balefire Charger,Charge,Charged Shot,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,1000,1000,0.05,1.5,1025,512.5,-nan,-nan,0.1,nil,0.1,0.031245311,1,0.833,-nan,0,0,inf,0,Projectile,0,100,Update 24.4,3/8/2019,Secondary,Exalted Weapon,Shields,0,/Lotus/Powersuits/IronFrame/BlastWeapon,nil,0,inf,1
Balefire Charger,Charge,Charged Shot AoE,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,1000,1000,0.05,1.5,1025,512.5,-nan,-nan,0.1,nil,0.1,0.031245311,1,0.833,-nan,0,0,inf,0,AoE,0,100,Update 24.4,3/8/2019,Secondary,Exalted Weapon,Shields,3,/Lotus/Powersuits/IronFrame/BlastWeapon,nil,0,3,0
Knell,Auto,Normal Attack,63,69,18,0,0,0,0,0,0,0,0,0,0,0,150,150,0.2,1.5,165,82.5,73.333333333333,1815,0.05,nil,0.05,0.025,1,4,1.25,10,1,10,2,Hit-Scan,0,32,Update 21.0,6/29/2017,Secondary,Pistol,Pistol,300,/Lotus/Weapons/Tenno/Pistols/TnPriestPistolScope/TnPriestPistolWeapon,Knell,0,inf,1
Akbolto Prime,Semi-Auto,Normal Attack,3.2,27.52,1.28,0,0,0,0,0,0,0,0,0,0,0,32,32,0.36,2.8,52.736,369.152,300.73482688391,13184,0.14,nil,0.14,0.98,1,7,1.2,13,40,210,1.3,Projectile,0,26.7,Update 22.7,12/12/2017,Secondary,Dual Pistols,Pistol,0,/Lotus/Weapons/Tenno/Pistols/PrimeAkbolto/PrimeAkBoltoWeapon,Akbolto,0,inf,1
Knell Prime,Auto,Normal Attack,75.6,82.8,21.6,0,0,0,0,0,0,0,0,0,0,0,180,180,0.4,2,252,126,114.54545454545,2772,0.1,nil,0.1,0.05,1,5,1.05,14,1,10,2,Hit-Scan,0,32,Update 31,12/15/2021,Secondary,Pistol,Pistol,300,/Lotus/Weapons/Tenno/Pistols/PrimeKnell/PrimeKnellWeapon,Knell,0,inf,1
Akstiletto Prime,Auto,Normal Attack,21.6,3.6,10.8,0,0,0,0,0,0,0,0,0,0,0,36,36,0.15,2,41.4,293.112,245.34360090399,18216,0.3,nil,0.3,2.124,1,7.08,0.75,10,40,400,1.1,Hit-Scan,0,23.5,Update 18.12,5/17/2016,Secondary,Dual Pistols,Pistol,300,/Lotus/Weapons/Tenno/Pistols/PrimeAkstiletto/PrimeAkstiletto,Akstiletto,0,inf,1
Akbolto,Semi-Auto,Normal Attack,4,36,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0.16,2.4,48.96,489.6,262.28571428571,11750.4,0.022,nil,0.022,0.22,1,10,1.3,9,30,210,2.6,Projectile,0,26.7,Update 6.0,1/29/2013,Secondary,Dual Pistols,Pistol,0,/Lotus/Weapons/Tenno/Akimbo/AkimboBolto,Akbolto,0,inf,1
Kuva Twin Stubbas,Auto,Normal Attack,11.6,2.7,12.7,0,0,0,0,0,0,0,0,0,0,0,27,43.2,0.23,1.9,52.1424,521.424,421.57685106383,41609.6352,0.31,nil,0.31,3.1,1,10,0.85,13,114,684,2.7,Hit-Scan,0,36.4,Update 26.0,10/31/2019,Secondary,Dual Pistols,Pistol,300,/Lotus/Weapons/Grineer/KuvaLich/Secondaries/Stubba/KuvaStubba,Kuva Twin Stubbas,0,inf,1
Dex Pixia,Auto,Normal Attack,16,16,128,0,0,0,0,0,0,0,0,0,0,0,160,160,0.1,2,176,1026.08,997.01695574017,inf,0.25,nil,0.25,1.4575,1,5.83,-nan,0,60,inf,0.3,Hit-Scan,0,23,Update 23.0,6/15/2018,Secondary,Exalted Weapon,Pistol,300,/Lotus/Powersuits/Fairy/FlightPistols,nil,0,inf,1
Tenet Spirex,Semi-Auto,Slug Impact,40,20,0,0,0,60,0,0,0,0,0,0,0,0,120,192,0.26,2.4,261.888,610.19904,359.15187757504,23046.144,0.4,nil,1.4,3.262,1,2.33,0.8,14,8,80,2.4,Projectile,0,12.5,Update 30.5,7/6/2021,Secondary,Pistol,Pistol,0,/Lotus/Weapons/Corpus/Pistols/CrpIgniterPistol/CrpIgniterPistol,Tenet Spirex,0,inf,1
Tenet Spirex,Semi-Auto,Explosion,0,0,0,0,0,80,0,0,0,0,0,0,0,0,80,128,0.26,2.4,174.592,406.79936,239.43458505003,15364.096,0.4,nil,0.4,0.932,1,2.33,0.8,14,8,80,2.4,AoE,0,12.5,Update 30.5,7/6/2021,Secondary,Pistol,Pistol,2,/Lotus/Weapons/Corpus/Pistols/CrpIgniterPistol/CrpIgniterPistol,Tenet Spirex,0,2,0.2
MK1-Furis,Auto,Normal Attack,1.95,9.1,1.95,0,0,0,0,0,0,0,0,0,0,0,13,13,0.05,2,13.65,113.7045,85.286903690369,3344.25,0.01,nil,0.01,0.0833,1,8.33,1.4,0,35,210,1.4,Hit-Scan,0,22.2,Update 14.0,7/18/2014,Secondary,Pistol,Pistol,300,/Lotus/Weapons/MK1Series/MK1Furis,Furis,0,inf,1
Mara Detron,Semi-Auto,Normal Attack,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40,280,0.08,1.5,291.2,969.696,674.7764971948,63481.6,0.1371,nil,0.9597,3.195801,7,3.33,1.15,9,8,210,1.05,Projectile,0,13.3,Hotfix 15.6.3,12/12/2014,Secondary,Shotgun Sidearm,Pistol,0,/Lotus/Weapons/VoidTrader/VTDetron,Detron,16,30,0.625
Magnus Prime,Semi-Auto,Normal Attack,34.2,20.9,20.9,0,0,0,0,0,0,0,0,0,0,0,76,76,0.28,2.8,114.304,666.39232,355.50403841024,24918.272,0.28,nil,0.28,1.6324,1,5.83,0.8,14,8,210,1.2,Hit-Scan,0,16,Update 30.7,9/8/2021,Secondary,Pistol,Pistol,300,/Lotus/Weapons/Tenno/Pistols/PrimeMagnus/PrimeMagnusWeapon,Magnus,0,inf,1
Lex Prime,Semi-Auto,Normal Attack,15,120,15,0,0,0,0,0,0,0,0,0,0,0,150,150,0.25,2,187.5,390,242.08566108007,40875,0.25,nil,0.25,0.52,1,2.08,1.2,8,8,210,2.35,Hit-Scan,0,16,Update 13.0,4/9/2014,Secondary,Pistol,Pistol,300,/Lotus/Weapons/Tenno/Pistols/PrimeLex/PrimeLex,Lex,0,inf,1
Spectra,Held,Normal Attack,0,7.56,10.44,0,0,0,0,0,0,0,0,0,0,0,18,18,0.14,2,20.52,246.24,208.67796610169,17236.8,0.22,nil,0.22,2.64,1,12,1.49,4,60,360,1.8,Discharge,0.5,100,Update 9.0,7/13/2013,Secondary,Pistol,Pistol,18,/Lotus/Weapons/ClanTech/Energy/CrpLaserPistol,Spectra,0,inf,1
Sicarus,Burst,Normal Attack,21,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,30,30,0.16,2,104.4,257.172,163.125,23490,0.06,nil,0.06,0.4434,1,7.39,1.1,3,15,210,2,Hit-Scan,0,20,Vanilla,10/25/2012,Secondary,Pistol,Pistol,300,/Lotus/Weapons/Tenno/Pistol/BurstPistol,Sicarus,0,inf,1
Azima,Auto,Normal Attack,2,5,13,0,0,0,0,0,0,0,0,0,0,0,20,20,0.16,2,23.2,232,195.50561797753,13920,0.16,nil,0.16,1.6,1,10,1.25,6,75,525,1.4,Hit-Scan,0,22.2,Update 18.5,3/4/2016,Secondary,Pistol,Pistol,300,/Lotus/Weapons/Tenno/Pistols/SundialGun/SundialPistol,Azima,0,inf,1
Azima,Auto,Turret Expiry,0,0,0,0,0,0,0,75,0,0,0,0,0,0,75,75,0.16,2,87,870,58,696,0.16,nil,0.16,1.6,1,10,1.25,6,75,525,1.4,nil,0,22.2,Update 18.5,3/4/2016,Secondary,Pistol,Pistol,0,/Lotus/Weapons/Tenno/Pistols/SundialGun/SundialPistol,Azima,0,inf,1
Kraken,Burst,Normal Attack,36.75,6.125,6.125,0,0,0,0,0,0,0,0,0,0,0,49,49,0.05,2,102.9,227.409,228.66666666667,23049.6,0.13,nil,0.13,0.5746,1,4.42,1.53,0,14,210,2.45,Hit-Scan,0,16,Update 6.3,2/14/2013,Secondary,Pistol,Pistol,300,/Lotus/Weapons/Grineer/GrineerPistol/GrnHeavyPistol,Kraken,0,inf,1
Akbronco Prime,Semi-Auto,Normal Attack,40,5,5,0,0,0,0,0,0,0,0,0,0,0,50,350,0.06,2,371,1606.43,724.3308440186,80878,0.1286,nil,0.9002,3.897866,7,4.33,1.3,10,8,210,2.25,Hit-Scan,0,3.7,Update 12.4,3/5/2014,Secondary,Dual Shotguns,Pistol,300,/Lotus/Weapons/Tenno/Akimbo/PrimeAkimboShotGun,Akbronco,9,18,0.75
Kuva Seer,Semi-Auto,Projectile Impact,26.2,68.1,36.7,0,0,0,0,0,0,0,0,0,0,0,131,209.6,0.21,1.9,249.2144,623.036,380.15755932203,8971.7184,0.33,nil,0.33,0.825,1,2.5,1,15,9,27,2.3,Projectile,0,16,Update 26.0,10/31/2019,Secondary,Pistol,Pistol,0,/Lotus/Weapons/Grineer/KuvaLich/Secondaries/Seer/KuvaSeer,Seer,0,inf,1
Kuva Seer,Semi-Auto,Explosion,0,0,0,0,0,0,0,0,69,0,0,0,0,0,69,110.4,0.21,1.9,131.2656,328.164,200.23566101695,4725.5616,0.33,nil,0.33,0.825,1,2.5,1,15,9,27,2.3,AoE,0,16,Update 26.0,10/31/2019,Secondary,Pistol,Pistol,2.3,/Lotus/Weapons/Grineer/KuvaLich/Secondaries/Seer/KuvaSeer,Seer,0,2.3,0.3
Kuva Nukor,Held,Normal Attack,0,0,0,0,0,0,0,0,0,0,0,21,0,0,21,33.6,0.07,5,43.008,430.08,341.40371134021,12343.296,0.5,nil,0.5,5,1,10,0.5,13,77,210,2,Discharge,0,100,Update 27.1,2/4/2020,Secondary,Pistol,Pistol,29,/Lotus/Weapons/Grineer/KuvaLich/Secondaries/Nukor/KuvaNukor,Nukor,0,inf,1
Aklex Prime,Semi-Auto,Normal Attack,15,120,15,0,0,0,0,0,0,0,0,0,0,0,150,150,0.25,2,187.5,500.625,333.61099541858,42375,0.25,nil,0.25,0.6675,1,2.67,0.95,15,16,210,3,Hit-Scan,0,9.8,Hotfix 19.8.1,1/27/2017,Secondary,Dual Pistols,Pistol,300,/Lotus/Weapons/Tenno/Akimbo/AkLexPrimePistols,Aklex,0,inf,1
Kompressa,Auto,Normal Attack,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,8,0.06,1.8,8.384,27.91872,18.618686228743,1307.904,0.3,nil,1.2,3.996,4,3.33,1,8,12,144,1.8,Projectile,0,3.8,Update 30.5,7/6/2021,Secondary,Pistol,Pistol,0,/Lotus/Weapons/Tenno/Pistols/TnYareliPistol/TnYareliPistolWeapon,Kompressa,0,inf,1
Kompressa,Auto,Explosion,0,0,0,0,0,0,0,0,0,0,0,0,42,0,42,168,0.06,1.8,176.064,586.29312,390.9924108036,27465.984,0.3,nil,1.2,3.996,4,3.33,1,8,12,144,1.8,AoE,0,3.8,Update 30.5,7/6/2021,Secondary,Pistol,Pistol,2.4,/Lotus/Weapons/Tenno/Pistols/TnYareliPistol/TnYareliPistolWeapon,Kompressa,0,2.4,0.2
Kulstar,Semi-Auto,Rocket Impact,200,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0.17,2.3,244.2,488.4,209.31428571429,4395.6,0.19,nil,1.19,2.38,1,2,1.3,5,3,15,2,Projectile,0,26.7,Update 17.0,7/31/2015,Secondary,Pistol,Pistol,0,/Lotus/Weapons/Grineer/Pistols/GrnTorpedoPistol/GrnTorpedoPistol,Kulstar,0,inf,1
Kulstar,Semi-Auto,Rocket Explosion,0,0,0,0,0,0,0,300,0,0,0,0,0,0,300,300,0.17,2.3,366.3,732.6,313.97142857143,6593.4,0.19,nil,0.19,0.38,1,2,1.3,5,3,15,2,AoE,0,26.7,Update 17.0,7/31/2015,Secondary,Pistol,Pistol,3.9,/Lotus/Weapons/Grineer/Pistols/GrnTorpedoPistol/GrnTorpedoPistol,Kulstar,0,3.9,0.4
Kulstar,Semi-Auto,Cluster Bombs,75,0,0,0,0,0,0,0,0,0,0,0,0,0,75,225,0.17,2.3,274.725,549.45,235.47857142857,4945.05,0.19,nil,0.57,1.14,3,2,1.3,5,3,15,2,Projectile,0,26.7,Update 17.0,7/31/2015,Secondary,Pistol,Pistol,0,/Lotus/Weapons/Grineer/Pistols/GrnTorpedoPistol/GrnTorpedoPistol,Kulstar,0,inf,1
Kulstar,Semi-Auto,Cluster Bomb Explosion,0,0,0,0,0,0,0,90,0,0,0,0,0,0,90,90,0.17,2.3,109.89,219.78,94.191428571429,1978.02,0.19,nil,0.19,0.38,1,2,1.3,5,3,15,2,AoE,0,26.7,Update 17.0,7/31/2015,Secondary,Pistol,Pistol,3.9,/Lotus/Weapons/Grineer/Pistols/GrnTorpedoPistol/GrnTorpedoPistol,Kulstar,0,3.9,0.4
Pandero,Semi-Auto,Normal Attack,18,18,36,0,0,0,0,0,0,0,0,0,0,0,72,72,0.3,2.8,110.88,332.64,241.92,24171.84,0.1,nil,0.1,0.3,1,3,1.15,8,8,210,1,Hit-Scan,0,16,Update 20.0,3/24/2017,Secondary,Pistol,Pistol,300,/Lotus/Weapons/Tenno/Pistols/TnBardPistol/TnBardPistolGun,Pandero,0,inf,1
Pandero,Burst,Alt-Fire,18,18,36,0,0,0,0,0,0,0,0,0,0,0,72,72,0.3,2.8,110.88,852.6672,434.75701720841,24171.84,0.1,nil,0.1,0.769,1,7.69,1.15,8,8,210,1,Hit-Scan,0,8.2,Update 20.0,3/24/2017,Secondary,Pistol,Pistol,300,/Lotus/Weapons/Tenno/Pistols/TnBardPistol/TnBardPistolGun,Pandero,0,inf,1
Arca Scisco,Semi-Auto,Normal Attack,0,36,24,0,0,0,0,0,0,0,0,0,0,0,60,60,0.18,1.6,66.48,310.26216,241.41053441516,21539.52,0.26,nil,0.26,1.21342,1,4.667,1.1,10,36,288,2.2,Hit-Scan,0,32,Update 21.7,9/9/2017,Secondary,Pistol,Pistol,300,/Lotus/Weapons/Corpus/Pistols/SniperPistol/CrpScopeGun,Arca Scisco,0,inf,1
Akbronco,Semi-Auto,Normal Attack,32,4,4,0,0,0,0,0,0,0,0,0,0,0,40,280,0.06,2,296.8,2472.344,434.84120039573,63515.2,0.0314,nil,0.2198,1.830934,7,8.33,1.35,2,4,210,2.25,Hit-Scan,0,3.7,Update 8.0,5/23/2013,Secondary,Dual Shotguns,Pistol,300,/Lotus/Weapons/Tenno/Akimbo/AkimboShotGun,Akbronco,7,14,0.75
Plinx,Semi-Auto,Normal Attack,0,26,0,0,0,20,0,0,0,0,0,0,0,0,46,46,0.32,3,75.44,251.2152,175.31942215088,inf,0.04,nil,0.04,0.1332,1,3.33,1.2,6,10,inf,1.3,Hit-Scan,0,50,Update 24.2,12/18/2018,Secondary,Pistol,None,100,/Lotus/Weapons/Corpus/Pistols/CrpSonificBlastor/CrpBlastorWeapon,Plinx,0,inf,1
Hystrix,Auto,Poison Quill,2.2,31,2.9,0,0,0,0,0,0,0,0,0,0,0,36,36.1,0.24,2.2,46.4968,325.4776,186.65382078853,15622.9248,0.1,nil,1.1,7.7,1,7,1.2,7,16,320,1.7,Projectile,0,14.3,Update 22.18,4/20/2018,Secondary,Pistol,Pistol,0,/Lotus/Weapons/Tenno/Pistols/QuillDartgun/QuillDartGunWeapon,Hystrix,0,inf,1
Hystrix,Auto,Ice Quill,2.2,31,2.9,0,0,0,0,0,0,0,0,0,0,0,36,36.1,0.24,2.2,46.4968,325.4776,186.65382078853,15622.9248,0.1,nil,1.1,7.7,1,7,1.2,7,16,320,1.7,Projectile,0,14.3,Update 22.18,4/20/2018,Secondary,Pistol,Pistol,0,/Lotus/Weapons/Tenno/Pistols/QuillDartgun/QuillDartGunWeapon,Hystrix,0,inf,1
Hystrix,Auto,Fire Quill,2.4,34.4,3.2,0,0,0,0,0,0,0,0,0,0,0,40,40,0.24,2.2,51.52,360.64,206.81863799283,17310.72,0.1,nil,1.1,7.7,1,7,1.2,7,16,320,1.7,Projectile,0,14.3,Update 22.18,4/20/2018,Secondary,Pistol,Pistol,0,/Lotus/Weapons/Tenno/Pistols/QuillDartgun/QuillDartGunWeapon,Hystrix,0,inf,1
Hystrix,Auto,Electric Quill,2.4,34.4,3.2,0,0,0,0,0,0,0,0,0,0,0,40,40,0.24,2.2,51.52,360.64,206.81863799283,17310.72,0.1,nil,1.1,7.7,1,7,1.2,7,16,320,1.7,Projectile,0,14.3,Update 22.18,4/20/2018,Secondary,Pistol,Pistol,0,/Lotus/Weapons/Tenno/Pistols/QuillDartgun/QuillDartGunWeapon,Hystrix,0,inf,1
Hikou Prime,Auto,Normal Attack,3.6,30.6,1.8,0,0,0,0,0,0,0,0,0,0,0,36,36,0.06,1.8,37.728,219.95424,197.78005325955,8903.808,0.28,nil,0.28,1.6324,1,5.83,1.25,4,26,210,0.5,Projectile,0,100,Update 14.8,9/24/2014,Secondary,Thrown,Pistol,0,/Lotus/Weapons/Tenno/ThrowingWeapons/PrimeThrowingStar/PrimeHikou,Hikou,0,inf,1
Despair,Auto,Normal Attack,2.9,46.4,8.7,0,0,0,0,0,0,0,0,0,0,0,58,58,0.16,1.6,63.568,211.68144,169.37902780556,13984.96,0.16,nil,0.16,0.5328,1,3.33,1.3,4,10,210,0.75,Projectile,0,100,Update 8.0,5/23/2013,Secondary,Thrown,Pistol,0,/Lotus/Weapons/Tenno/ThrowingWeapons/StalkerKunai,Despair,0,inf,1
Gammacor,Held,Normal Attack,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,16,0.08,1.8,17.024,204.288,179.2,10214.4,0.2,nil,0.2,2.4,1,12,1.15,2,60,240,1.4,Discharge,0,100,Update 15.5,11/27/2014,Secondary,Pistol,Pistol,25,/Lotus/Weapons/Syndicates/CephalonSuda/Pistols/CSDroidArray,Gammacor,0,inf,1
Cestra,Auto,Normal Attack,5.2,20.8,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0.06,1.6,26.936,224.37688,175.61456822332,12929.28,0.2,nil,0.2,1.666,1,8.33,1.52,4,60,420,2,Projectile,0,33.33,Update 11.0,11/20/2013,Secondary,Pistol,Pistol,0,/Lotus/Weapons/Corpus/Pistols/CorpusMinigun/CorpusMinigun,Cestra,0,inf,1
Akmagnus,Semi-Auto,Normal Attack,34.2,20.9,20.9,0,0,0,0,0,0,0,0,0,0,0,76,76,0.22,2,92.72,572.0824,297.10849130096,20954.72,0.22,nil,0.22,1.3574,1,6.17,1.35,12,16,210,2.4,Hit-Scan,0,11.1,Update 11.9,1/29/2014,Secondary,Dual Pistols,Pistol,300,/Lotus/Weapons/Tenno/Akimbo/DualMagnus,Akmagnus,0,inf,1
Ocucor,Held,Normal Attack,0,1,0,0,0,0,0,0,0,0,0,10,0,0,11,11,0.16,1.8,12.408,148.896,128.35862068966,8933.76,0.24,nil,0.24,2.88,1,12,1.2,8,60,300,1.6,Discharge,0,100,Update 24.0,11/8/2018,Secondary,Pistol,Pistol,20,/Lotus/Weapons/Corpus/Pistols/CrpSentExperimentPistol/CrpSentExperimentPistol,Ocucor,0,inf,1
